,Neighborhood,Airbnb,Date,City,ZRI
1374,Randall Manor,5,9/1/16,New York,2301
1375,Randall Manor,5,8/1/16,New York,2324
1376,Randall Manor,5,7/1/16,New York,2320
1377,Randall Manor,5,6/1/16,New York,2269
1378,Randall Manor,5,5/1/16,New York,2215
1379,Randall Manor,5,4/1/16,New York,2198
1380,Randall Manor,5,3/1/16,New York,2246
1381,Randall Manor,5,2/1/16,New York,2255
1382,Randall Manor,5,1/1/16,New York,2254
1447,Garment District,0,12/1/16,New York,3500
1448,Garment District,0,11/1/16,New York,3511
1449,Garment District,0,10/1/16,New York,3526
1450,Garment District,0,9/1/16,New York,3537
1451,Garment District,0,8/1/16,New York,3562
1452,Garment District,0,7/1/16,New York,3582
1453,Garment District,0,6/1/16,New York,3599
1454,Garment District,0,5/1/16,New York,3607
1455,Garment District,0,4/1/16,New York,3595
1456,Garment District,0,3/1/16,New York,3577
1457,Garment District,0,2/1/16,New York,3559
1458,Garment District,0,1/1/16,New York,3544
1523,Belle Harbor,0,12/1/16,New York,2318
1524,Belle Harbor,0,11/1/16,New York,2338
1525,Belle Harbor,0,10/1/16,New York,2333
1526,Belle Harbor,0,9/1/16,New York,2320
1527,Belle Harbor,0,8/1/16,New York,2296
1528,Belle Harbor,0,7/1/16,New York,2274
1529,Belle Harbor,0,6/1/16,New York,2252
1530,Belle Harbor,0,5/1/16,New York,2245
1531,Belle Harbor,0,4/1/16,New York,2241
1532,Belle Harbor,0,3/1/16,New York,2250
1533,Belle Harbor,0,2/1/16,New York,2252
1534,Belle Harbor,0,1/1/16,New York,2243
1599,Westerleigh,3,12/1/16,New York,2174
1600,Westerleigh,3,11/1/16,New York,2155
1601,Westerleigh,3,10/1/16,New York,2128
1602,Westerleigh,3,9/1/16,New York,2112
1603,Westerleigh,3,8/1/16,New York,2100
1604,Westerleigh,3,7/1/16,New York,2085
1605,Westerleigh,3,6/1/16,New York,2062
1606,Westerleigh,3,5/1/16,New York,2052
1607,Westerleigh,3,4/1/16,New York,2063
1608,Westerleigh,3,3/1/16,New York,2102
1609,Westerleigh,3,2/1/16,New York,2107
1610,Westerleigh,3,1/1/16,New York,2122
1675,Astoria Heights,0,12/1/16,New York,2264
1676,Astoria Heights,0,11/1/16,New York,2280
1677,Astoria Heights,0,10/1/16,New York,2288
1678,Astoria Heights,0,9/1/16,New York,2299
1679,Astoria Heights,0,8/1/16,New York,2305
1680,Astoria Heights,0,7/1/16,New York,2305
1681,Astoria Heights,0,6/1/16,New York,2297
1682,Astoria Heights,0,5/1/16,New York,2277
1683,Astoria Heights,0,4/1/16,New York,2273
1684,Astoria Heights,0,3/1/16,New York,2279
1685,Astoria Heights,0,2/1/16,New York,2312
1686,Astoria Heights,0,1/1/16,New York,2328
1751,Holliswood,0,12/1/16,New York,2311
1752,Holliswood,0,11/1/16,New York,2326
1753,Holliswood,0,10/1/16,New York,2328
1754,Holliswood,0,9/1/16,New York,2340
1755,Holliswood,0,8/1/16,New York,2359
1756,Holliswood,0,7/1/16,New York,2375
1757,Holliswood,0,6/1/16,New York,2371
1758,Holliswood,0,5/1/16,New York,2358
1759,Holliswood,0,4/1/16,New York,2341
1760,Holliswood,0,3/1/16,New York,2318
1761,Holliswood,0,2/1/16,New York,2309
1762,Holliswood,0,1/1/16,New York,2289
1827,Gerritsen Beach,2,12/1/16,New York,2213
1828,Gerritsen Beach,2,11/1/16,New York,2180
1829,Gerritsen Beach,2,10/1/16,New York,2157
1830,Gerritsen Beach,2,9/1/16,New York,2138
1831,Gerritsen Beach,2,8/1/16,New York,2117
1832,Gerritsen Beach,2,7/1/16,New York,2101
1833,Gerritsen Beach,2,6/1/16,New York,2091
1834,Gerritsen Beach,2,5/1/16,New York,2088
1835,Gerritsen Beach,2,4/1/16,New York,2079
1836,Gerritsen Beach,2,3/1/16,New York,2078
1837,Gerritsen Beach,2,2/1/16,New York,2058
1838,Gerritsen Beach,2,1/1/16,New York,2058
1903,Woodrow,0,12/1/16,New York,2201
1904,Woodrow,0,11/1/16,New York,2211
1905,Woodrow,0,10/1/16,New York,2218
1906,Woodrow,0,9/1/16,New York,2221
1907,Woodrow,0,8/1/16,New York,2228
1908,Woodrow,0,7/1/16,New York,2211
1909,Woodrow,0,6/1/16,New York,2177
1910,Woodrow,0,5/1/16,New York,2139
1911,Woodrow,0,4/1/16,New York,2134
1912,Woodrow,0,3/1/16,New York,2150
1913,Woodrow,0,2/1/16,New York,2178
1914,Woodrow,0,1/1/16,New York,2189
1979,New Dorp,2,12/1/16,New York,2203
1980,New Dorp,2,11/1/16,New York,2190
1981,New Dorp,1,10/1/16,New York,2171
1982,New Dorp,1,9/1/16,New York,2166
1983,New Dorp,1,8/1/16,New York,2168
1984,New Dorp,1,7/1/16,New York,2171
1985,New Dorp,1,6/1/16,New York,2160
1986,New Dorp,0,5/1/16,New York,2149
1987,New Dorp,0,4/1/16,New York,2142
1988,New Dorp,0,3/1/16,New York,2153
1989,New Dorp,0,2/1/16,New York,2144
1990,New Dorp,0,1/1/16,New York,2139
2055,NoHo,0,12/1/16,New York,4352
2056,NoHo,0,11/1/16,New York,4413
2057,NoHo,0,10/1/16,New York,4477
2058,NoHo,0,9/1/16,New York,4558
2059,NoHo,0,8/1/16,New York,4730
2060,NoHo,0,7/1/16,New York,4886
2061,NoHo,0,6/1/16,New York,5015
2062,NoHo,0,5/1/16,New York,5125
2063,NoHo,0,4/1/16,New York,5123
2064,NoHo,0,3/1/16,New York,5079
2065,NoHo,0,2/1/16,New York,4915
2066,NoHo,0,1/1/16,New York,4784
2131,New Brighton,2,12/1/16,New York,2120
2132,New Brighton,2,11/1/16,New York,2098
2133,New Brighton,2,10/1/16,New York,2088
2134,New Brighton,2,9/1/16,New York,2103
2135,New Brighton,2,8/1/16,New York,2130
2136,New Brighton,2,7/1/16,New York,2146
2137,New Brighton,2,6/1/16,New York,2116
2138,New Brighton,2,5/1/16,New York,2078
2139,New Brighton,2,4/1/16,New York,2058
2140,New Brighton,2,3/1/16,New York,2079
2141,New Brighton,2,2/1/16,New York,2078
2142,New Brighton,1,1/1/16,New York,2070
2207,Tompkinsville,10,12/1/16,New York,2016
2208,Tompkinsville,10,11/1/16,New York,2025
2209,Tompkinsville,10,10/1/16,New York,2042
2210,Tompkinsville,10,9/1/16,New York,2080
2211,Tompkinsville,7,8/1/16,New York,2121
2212,Tompkinsville,7,7/1/16,New York,2139
2213,Tompkinsville,7,6/1/16,New York,2106
2214,Tompkinsville,6,5/1/16,New York,2067
2215,Tompkinsville,6,4/1/16,New York,2046
2216,Tompkinsville,6,3/1/16,New York,2061
2217,Tompkinsville,6,2/1/16,New York,2061
2218,Tompkinsville,6,1/1/16,New York,2049
2283,Manhattan Beach,10,12/1/16,New York,2463
2284,Manhattan Beach,10,11/1/16,New York,2437
2285,Manhattan Beach,10,10/1/16,New York,2428
2286,Manhattan Beach,10,9/1/16,New York,2432
2287,Manhattan Beach,10,8/1/16,New York,2444
2288,Manhattan Beach,9,7/1/16,New York,2462
2289,Manhattan Beach,9,6/1/16,New York,2469
2290,Manhattan Beach,9,5/1/16,New York,2453
2291,Manhattan Beach,9,4/1/16,New York,2421
2292,Manhattan Beach,7,3/1/16,New York,2398
2293,Manhattan Beach,7,2/1/16,New York,2390
2294,Manhattan Beach,7,1/1/16,New York,2393
2359,Mill Basin,1,12/1/16,New York,2411
2360,Mill Basin,1,11/1/16,New York,2394
2361,Mill Basin,1,10/1/16,New York,2387
2362,Mill Basin,1,9/1/16,New York,2391
2363,Mill Basin,1,8/1/16,New York,2407
2364,Mill Basin,1,7/1/16,New York,2408
2365,Mill Basin,1,6/1/16,New York,2407
2366,Mill Basin,1,5/1/16,New York,2385
2367,Mill Basin,1,4/1/16,New York,2367
2368,Mill Basin,1,3/1/16,New York,2350
2369,Mill Basin,1,2/1/16,New York,2352
2370,Mill Basin,1,1/1/16,New York,2356
2435,Grasmere - Concord,0,12/1/16,New York,2162
2436,Grasmere - Concord,0,11/1/16,New York,2136
2437,Grasmere - Concord,0,10/1/16,New York,2119
2438,Grasmere - Concord,0,9/1/16,New York,2120
2439,Grasmere - Concord,0,8/1/16,New York,2130
2440,Grasmere - Concord,0,7/1/16,New York,2132
2441,Grasmere - Concord,0,6/1/16,New York,2121
2442,Grasmere - Concord,0,5/1/16,New York,2119
2443,Grasmere - Concord,0,4/1/16,New York,2126
2444,Grasmere - Concord,0,3/1/16,New York,2145
2445,Grasmere - Concord,0,2/1/16,New York,2139
2446,Grasmere - Concord,0,1/1/16,New York,2140
2511,Annadale,0,12/1/16,New York,2309
2512,Annadale,0,11/1/16,New York,2308
2513,Annadale,0,10/1/16,New York,2295
2514,Annadale,0,9/1/16,New York,2277
2515,Annadale,0,8/1/16,New York,2264
2516,Annadale,0,7/1/16,New York,2247
2517,Annadale,0,6/1/16,New York,2220
2518,Annadale,0,5/1/16,New York,2194
2519,Annadale,0,4/1/16,New York,2194
2520,Annadale,0,3/1/16,New York,2215
2521,Annadale,0,2/1/16,New York,2226
2522,Annadale,0,1/1/16,New York,2238
2587,Old Town,0,12/1/16,New York,2128
2588,Old Town,0,11/1/16,New York,2121
2589,Old Town,0,10/1/16,New York,2121
2590,Old Town,0,9/1/16,New York,2128
2591,Old Town,0,8/1/16,New York,2135
2592,Old Town,0,7/1/16,New York,2132
2593,Old Town,0,6/1/16,New York,2121
2594,Old Town,0,5/1/16,New York,2119
2595,Old Town,0,4/1/16,New York,2125
2596,Old Town,0,3/1/16,New York,2143
2597,Old Town,0,2/1/16,New York,2138
2598,Old Town,0,1/1/16,New York,2137
2663,Grant City,0,12/1/16,New York,2163
2664,Grant City,0,11/1/16,New York,2153
2665,Grant City,0,10/1/16,New York,2140
2666,Grant City,0,9/1/16,New York,2138
2667,Grant City,0,8/1/16,New York,2141
2668,Grant City,0,7/1/16,New York,2138
2669,Grant City,0,6/1/16,New York,2129
2670,Grant City,0,5/1/16,New York,2122
2671,Grant City,0,4/1/16,New York,2122
2672,Grant City,0,3/1/16,New York,2137
2673,Grant City,0,2/1/16,New York,2133
2674,Grant City,0,1/1/16,New York,2121
2739,Woodlawn,3,12/1/16,New York,1731
2740,Woodlawn,1,11/1/16,New York,1743
2741,Woodlawn,1,10/1/16,New York,1756
2742,Woodlawn,1,9/1/16,New York,1774
2743,Woodlawn,1,8/1/16,New York,1791
2744,Woodlawn,1,7/1/16,New York,1805
2745,Woodlawn,1,6/1/16,New York,1817
2746,Woodlawn,1,5/1/16,New York,1833
2747,Woodlawn,1,4/1/16,New York,1846
2748,Woodlawn,1,3/1/16,New York,1854
2749,Woodlawn,1,2/1/16,New York,1850
2750,Woodlawn,1,1/1/16,New York,1848
2815,Cobble Hill,55,12/1/16,New York,2818
2816,Cobble Hill,55,11/1/16,New York,2843
2817,Cobble Hill,55,10/1/16,New York,2869
2818,Cobble Hill,55,9/1/16,New York,2897
2819,Cobble Hill,54,8/1/16,New York,2916
2820,Cobble Hill,54,7/1/16,New York,2931
2821,Cobble Hill,54,6/1/16,New York,2931
2822,Cobble Hill,54,5/1/16,New York,2932
2823,Cobble Hill,54,4/1/16,New York,2927
2824,Cobble Hill,54,3/1/16,New York,2928
2825,Cobble Hill,53,2/1/16,New York,2933
2826,Cobble Hill,53,1/1/16,New York,2937
2891,Country Club,2,12/1/16,New York,1792
2892,Country Club,2,11/1/16,New York,1808
2893,Country Club,2,10/1/16,New York,1823
2894,Country Club,2,9/1/16,New York,1843
2895,Country Club,2,8/1/16,New York,1853
2896,Country Club,2,7/1/16,New York,1858
2897,Country Club,2,6/1/16,New York,1845
2898,Country Club,2,5/1/16,New York,1840
2899,Country Club,1,4/1/16,New York,1841
2900,Country Club,1,3/1/16,New York,1844
2901,Country Club,1,2/1/16,New York,1840
2902,Country Club,0,1/1/16,New York,1836
2967,Springfield Gardens,0,12/1/16,New York,2179
2968,Springfield Gardens,0,11/1/16,New York,2166
2969,Springfield Gardens,0,10/1/16,New York,2148
2970,Springfield Gardens,0,9/1/16,New York,2143
2971,Springfield Gardens,0,8/1/16,New York,2137
2972,Springfield Gardens,0,7/1/16,New York,2135
2973,Springfield Gardens,0,6/1/16,New York,2122
2974,Springfield Gardens,0,5/1/16,New York,2116
2975,Springfield Gardens,0,4/1/16,New York,2100
2976,Springfield Gardens,0,3/1/16,New York,2090
2977,Springfield Gardens,0,2/1/16,New York,2073
2978,Springfield Gardens,0,1/1/16,New York,2064
3043,Arrochar,0,12/1/16,New York,2104
3044,Arrochar,0,11/1/16,New York,2096
3045,Arrochar,0,10/1/16,New York,2101
3046,Arrochar,0,9/1/16,New York,2114
3047,Arrochar,0,8/1/16,New York,2122
3048,Arrochar,0,7/1/16,New York,2120
3049,Arrochar,0,6/1/16,New York,2106
3050,Arrochar,0,5/1/16,New York,2106
3051,Arrochar,0,4/1/16,New York,2118
3052,Arrochar,0,3/1/16,New York,2144
3053,Arrochar,0,2/1/16,New York,2146
3054,Arrochar,0,1/1/16,New York,2143
3119,Castleton Corners,0,12/1/16,New York,2166
3120,Castleton Corners,0,11/1/16,New York,2144
3121,Castleton Corners,0,10/1/16,New York,2120
3122,Castleton Corners,0,9/1/16,New York,2107
3123,Castleton Corners,0,8/1/16,New York,2100
3124,Castleton Corners,0,7/1/16,New York,2089
3125,Castleton Corners,0,6/1/16,New York,2066
3126,Castleton Corners,0,5/1/16,New York,2057
3127,Castleton Corners,0,4/1/16,New York,2065
3128,Castleton Corners,0,3/1/16,New York,2106
3129,Castleton Corners,0,2/1/16,New York,2112
3130,Castleton Corners,0,1/1/16,New York,2133
3195,Rockaway Beach,0,12/1/16,New York,2117
3196,Rockaway Beach,0,11/1/16,New York,2102
3197,Rockaway Beach,0,10/1/16,New York,2080
3198,Rockaway Beach,0,9/1/16,New York,2065
3199,Rockaway Beach,0,8/1/16,New York,2050
3200,Rockaway Beach,0,7/1/16,New York,2042
3201,Rockaway Beach,0,6/1/16,New York,2034
3202,Rockaway Beach,0,5/1/16,New York,2042
3203,Rockaway Beach,0,4/1/16,New York,2043
3204,Rockaway Beach,0,3/1/16,New York,2042
3205,Rockaway Beach,0,2/1/16,New York,2023
3206,Rockaway Beach,0,1/1/16,New York,2013
3271,Windsor Terrace,108,12/1/16,New York,2416
3272,Windsor Terrace,108,11/1/16,New York,2412
3273,Windsor Terrace,107,10/1/16,New York,2402
3274,Windsor Terrace,107,9/1/16,New York,2395
3275,Windsor Terrace,106,8/1/16,New York,2397
3276,Windsor Terrace,105,7/1/16,New York,2408
3277,Windsor Terrace,103,6/1/16,New York,2425
3278,Windsor Terrace,95,5/1/16,New York,2438
3279,Windsor Terrace,94,4/1/16,New York,2436
3280,Windsor Terrace,94,3/1/16,New York,2437
3281,Windsor Terrace,93,2/1/16,New York,2433
3282,Windsor Terrace,92,1/1/16,New York,2438
3347,Grymes Hill,5,12/1/16,New York,2097
3348,Grymes Hill,5,11/1/16,New York,2084
3349,Grymes Hill,5,10/1/16,New York,2075
3350,Grymes Hill,5,9/1/16,New York,2080
3351,Grymes Hill,5,8/1/16,New York,2086
3352,Grymes Hill,5,7/1/16,New York,2083
3353,Grymes Hill,5,6/1/16,New York,2065
3354,Grymes Hill,5,5/1/16,New York,2057
3355,Grymes Hill,5,4/1/16,New York,2065
3356,Grymes Hill,5,3/1/16,New York,2095
3357,Grymes Hill,5,2/1/16,New York,2106
3358,Grymes Hill,5,1/1/16,New York,2124
3423,South Beach,9,12/1/16,New York,2114
3424,South Beach,7,11/1/16,New York,2103
3425,South Beach,7,10/1/16,New York,2104
3426,South Beach,7,9/1/16,New York,2122
3427,South Beach,6,8/1/16,New York,2134
3428,South Beach,6,7/1/16,New York,2137
3429,South Beach,6,6/1/16,New York,2126
3430,South Beach,6,5/1/16,New York,2121
3431,South Beach,6,4/1/16,New York,2123
3432,South Beach,6,3/1/16,New York,2138
3433,South Beach,6,2/1/16,New York,2134
3434,South Beach,6,1/1/16,New York,2128
3499,Little Italy,41,12/1/16,New York,4421
3500,Little Italy,40,11/1/16,New York,4484
3501,Little Italy,38,10/1/16,New York,4534
3502,Little Italy,38,9/1/16,New York,4566
3503,Little Italy,37,8/1/16,New York,4642
3504,Little Italy,37,7/1/16,New York,4680
3505,Little Italy,37,6/1/16,New York,4689
3506,Little Italy,36,5/1/16,New York,4679
3507,Little Italy,36,4/1/16,New York,4654
3508,Little Italy,36,3/1/16,New York,4612
3509,Little Italy,36,2/1/16,New York,4559
3510,Little Italy,36,1/1/16,New York,4445
3575,Greenridge,0,12/1/16,New York,2208
3576,Greenridge,0,11/1/16,New York,2200
3577,Greenridge,0,10/1/16,New York,2189
3578,Greenridge,0,9/1/16,New York,2180
3579,Greenridge,0,8/1/16,New York,2174
3580,Greenridge,0,7/1/16,New York,2165
3581,Greenridge,0,6/1/16,New York,2146
3582,Greenridge,0,5/1/16,New York,2121
3583,Greenridge,0,4/1/16,New York,2113
3584,Greenridge,0,3/1/16,New York,2124
3585,Greenridge,0,2/1/16,New York,2120
3586,Greenridge,0,1/1/16,New York,2112
3651,Clason Point,0,12/1/16,New York,1803
3652,Clason Point,0,11/1/16,New York,1817
3653,Clason Point,0,10/1/16,New York,1822
3654,Clason Point,0,9/1/16,New York,1820
3655,Clason Point,0,8/1/16,New York,1819
3656,Clason Point,0,7/1/16,New York,1823
3657,Clason Point,0,6/1/16,New York,1830
3658,Clason Point,0,5/1/16,New York,1847
3659,Clason Point,0,4/1/16,New York,1860
3660,Clason Point,0,3/1/16,New York,1873
3661,Clason Point,0,2/1/16,New York,1868
3662,Clason Point,0,1/1/16,New York,1863
3727,Midland Beach,8,12/1/16,New York,2095
3728,Midland Beach,8,11/1/16,New York,2099
3729,Midland Beach,5,10/1/16,New York,2099
3730,Midland Beach,5,9/1/16,New York,2108
3731,Midland Beach,4,8/1/16,New York,2119
3732,Midland Beach,4,7/1/16,New York,2125
3733,Midland Beach,4,6/1/16,New York,2122
3734,Midland Beach,3,5/1/16,New York,2121
3735,Midland Beach,3,4/1/16,New York,2125
3736,Midland Beach,3,3/1/16,New York,2134
3737,Midland Beach,3,2/1/16,New York,2125
3738,Midland Beach,2,1/1/16,New York,2105
3803,Prince's Bay,0,12/1/16,New York,2341
3804,Prince's Bay,0,11/1/16,New York,2337
3805,Prince's Bay,0,10/1/16,New York,2319
3806,Prince's Bay,0,9/1/16,New York,2294
3807,Prince's Bay,0,8/1/16,New York,2275
3808,Prince's Bay,0,7/1/16,New York,2258
3809,Prince's Bay,0,6/1/16,New York,2235
3810,Prince's Bay,0,5/1/16,New York,2211
3811,Prince's Bay,0,4/1/16,New York,2208
3812,Prince's Bay,0,3/1/16,New York,2225
3813,Prince's Bay,0,2/1/16,New York,2243
3814,Prince's Bay,0,1/1/16,New York,2258
3879,Eastchester,4,12/1/16,New York,1735
3880,Eastchester,4,11/1/16,New York,1768
3881,Eastchester,4,10/1/16,New York,1796
3882,Eastchester,4,9/1/16,New York,1822
3883,Eastchester,4,8/1/16,New York,1837
3884,Eastchester,4,7/1/16,New York,1851
3885,Eastchester,4,6/1/16,New York,1855
3886,Eastchester,4,5/1/16,New York,1861
3887,Eastchester,4,4/1/16,New York,1861
3888,Eastchester,4,3/1/16,New York,1854
3889,Eastchester,3,2/1/16,New York,1842
3890,Eastchester,3,1/1/16,New York,1828
3955,Pomonok,0,12/1/16,New York,2186
3956,Pomonok,0,11/1/16,New York,2196
3957,Pomonok,0,10/1/16,New York,2197
3958,Pomonok,0,9/1/16,New York,2206
3959,Pomonok,0,8/1/16,New York,2216
3960,Pomonok,0,7/1/16,New York,2231
3961,Pomonok,0,6/1/16,New York,2236
3962,Pomonok,0,5/1/16,New York,2241
3963,Pomonok,0,4/1/16,New York,2253
3964,Pomonok,0,3/1/16,New York,2260
3965,Pomonok,0,2/1/16,New York,2266
3966,Pomonok,0,1/1/16,New York,2268
4031,Richmond Town,0,12/1/16,New York,2191
4032,Richmond Town,0,11/1/16,New York,2176
4033,Richmond Town,0,10/1/16,New York,2159
4034,Richmond Town,0,9/1/16,New York,2159
4035,Richmond Town,0,8/1/16,New York,2174
4036,Richmond Town,0,7/1/16,New York,2192
4037,Richmond Town,0,6/1/16,New York,2202
4038,Richmond Town,0,5/1/16,New York,2188
4039,Richmond Town,0,4/1/16,New York,2172
4040,Richmond Town,0,3/1/16,New York,2166
4041,Richmond Town,0,2/1/16,New York,2149
4042,Richmond Town,0,1/1/16,New York,2145
4107,Downtown,0,12/1/16,New York,2889
4108,Downtown,0,11/1/16,New York,2890
4109,Downtown,0,10/1/16,New York,2892
4110,Downtown,0,9/1/16,New York,2895
4111,Downtown,0,8/1/16,New York,2906
4112,Downtown,0,7/1/16,New York,2918
4113,Downtown,0,6/1/16,New York,2930
4114,Downtown,0,5/1/16,New York,2941
4115,Downtown,0,4/1/16,New York,2941
4116,Downtown,0,3/1/16,New York,2946
4117,Downtown,0,2/1/16,New York,2941
4118,Downtown,0,1/1/16,New York,2935
4183,Huguenot,1,12/1/16,New York,2331
4184,Huguenot,1,11/1/16,New York,2332
4185,Huguenot,1,10/1/16,New York,2320
4186,Huguenot,1,9/1/16,New York,2303
4187,Huguenot,1,8/1/16,New York,2277
4188,Huguenot,1,7/1/16,New York,2244
4189,Huguenot,1,6/1/16,New York,2201
4190,Huguenot,1,5/1/16,New York,2172
4191,Huguenot,1,4/1/16,New York,2172
4192,Huguenot,1,3/1/16,New York,2199
4193,Huguenot,1,2/1/16,New York,2215
4194,Huguenot,1,1/1/16,New York,2227
4259,Tottenville,2,12/1/16,New York,2174
4260,Tottenville,2,11/1/16,New York,2169
4261,Tottenville,2,10/1/16,New York,2166
4262,Tottenville,2,9/1/16,New York,2163
4263,Tottenville,2,8/1/16,New York,2169
4264,Tottenville,2,7/1/16,New York,2171
4265,Tottenville,2,6/1/16,New York,2165
4266,Tottenville,2,5/1/16,New York,2159
4267,Tottenville,2,4/1/16,New York,2170
4268,Tottenville,2,3/1/16,New York,2182
4269,Tottenville,2,2/1/16,New York,2184
4270,Tottenville,1,1/1/16,New York,2180
4335,Rossville,0,12/1/16,New York,2128
4336,Rossville,0,11/1/16,New York,2140
4337,Rossville,0,10/1/16,New York,2145
4338,Rossville,0,9/1/16,New York,2150
4339,Rossville,0,8/1/16,New York,2150
4340,Rossville,0,7/1/16,New York,2132
4341,Rossville,0,6/1/16,New York,2099
4342,Rossville,0,5/1/16,New York,2068
4343,Rossville,0,4/1/16,New York,2061
4344,Rossville,0,3/1/16,New York,2072
4345,Rossville,0,2/1/16,New York,2093
4346,Rossville,0,1/1/16,New York,2092
4411,Park Hill,0,12/1/16,New York,1989
4412,Park Hill,0,11/1/16,New York,1981
4413,Park Hill,0,10/1/16,New York,1985
4414,Park Hill,0,9/1/16,New York,1999
4415,Park Hill,0,8/1/16,New York,2017
4416,Park Hill,0,7/1/16,New York,2022
4417,Park Hill,0,6/1/16,New York,2019
4418,Park Hill,0,5/1/16,New York,2014
4419,Park Hill,0,4/1/16,New York,2016
4420,Park Hill,0,3/1/16,New York,2024
4421,Park Hill,0,2/1/16,New York,2019
4422,Park Hill,0,1/1/16,New York,2013
4487,Hunters Point,0,12/1/16,New York,2740
4488,Hunters Point,0,11/1/16,New York,2752
4489,Hunters Point,0,10/1/16,New York,2757
4490,Hunters Point,0,9/1/16,New York,2759
4491,Hunters Point,0,8/1/16,New York,2755
4492,Hunters Point,0,7/1/16,New York,2748
4493,Hunters Point,0,6/1/16,New York,2747
4494,Hunters Point,0,5/1/16,New York,2771
4495,Hunters Point,0,4/1/16,New York,2818
4496,Hunters Point,0,3/1/16,New York,2796
4497,Hunters Point,0,2/1/16,New York,2788
4498,Hunters Point,0,1/1/16,New York,2758
4563,Georgetown,0,12/1/16,New York,2294
4564,Georgetown,0,11/1/16,New York,2280
4565,Georgetown,0,10/1/16,New York,2263
4566,Georgetown,0,9/1/16,New York,2248
4567,Georgetown,0,8/1/16,New York,2245
4568,Georgetown,0,7/1/16,New York,2244
4569,Georgetown,0,6/1/16,New York,2238
4570,Georgetown,0,5/1/16,New York,2219
4571,Georgetown,0,4/1/16,New York,2194
4572,Georgetown,0,3/1/16,New York,2175
4573,Georgetown,0,2/1/16,New York,2161
4574,Georgetown,0,1/1/16,New York,2152
4639,Meiers Corners,6,12/1/16,New York,2133
4640,Meiers Corners,6,11/1/16,New York,2120
4641,Meiers Corners,6,10/1/16,New York,2105
4642,Meiers Corners,6,9/1/16,New York,2097
4643,Meiers Corners,6,8/1/16,New York,2090
4644,Meiers Corners,6,7/1/16,New York,2080
4645,Meiers Corners,5,6/1/16,New York,2063
4646,Meiers Corners,5,5/1/16,New York,2057
4647,Meiers Corners,5,4/1/16,New York,2066
4648,Meiers Corners,5,3/1/16,New York,2098
4649,Meiers Corners,5,2/1/16,New York,2102
4650,Meiers Corners,5,1/1/16,New York,2117
4715,Graniteville,2,12/1/16,New York,2029
4716,Graniteville,2,11/1/16,New York,2027
4717,Graniteville,2,10/1/16,New York,2023
4718,Graniteville,2,9/1/16,New York,2033
4719,Graniteville,2,8/1/16,New York,2041
4720,Graniteville,2,7/1/16,New York,2033
4721,Graniteville,2,6/1/16,New York,2007
4722,Graniteville,2,5/1/16,New York,1980
4723,Graniteville,2,4/1/16,New York,1981
4724,Graniteville,2,3/1/16,New York,2004
4725,Graniteville,2,2/1/16,New York,2019
4726,Graniteville,2,1/1/16,New York,2027
4791,Stapleton,15,12/1/16,New York,1993
4792,Stapleton,14,11/1/16,New York,1993
4793,Stapleton,14,10/1/16,New York,2000
4794,Stapleton,14,9/1/16,New York,2016
4795,Stapleton,14,8/1/16,New York,2031
4796,Stapleton,14,7/1/16,New York,2029
4797,Stapleton,13,6/1/16,New York,2016
4798,Stapleton,13,5/1/16,New York,2005
4799,Stapleton,12,4/1/16,New York,2006
4800,Stapleton,12,3/1/16,New York,2016
4801,Stapleton,12,2/1/16,New York,2016
4802,Stapleton,12,1/1/16,New York,2015
4867,St. George,29,12/1/16,New York,2115
4868,St. George,29,11/1/16,New York,2102
4869,St. George,26,10/1/16,New York,2105
4870,St. George,23,9/1/16,New York,2137
4871,St. George,23,8/1/16,New York,2179
4872,St. George,21,7/1/16,New York,2202
4873,St. George,21,6/1/16,New York,2172
4874,St. George,20,5/1/16,New York,2133
4875,St. George,20,4/1/16,New York,2117
4876,St. George,20,3/1/16,New York,2148
4877,St. George,20,2/1/16,New York,2152
4878,St. George,20,1/1/16,New York,2135
4943,Rosebank,3,12/1/16,New York,2027
4944,Rosebank,3,11/1/16,New York,2012
4945,Rosebank,3,10/1/16,New York,2013
4946,Rosebank,3,9/1/16,New York,2029
4947,Rosebank,3,8/1/16,New York,2048
4948,Rosebank,3,7/1/16,New York,2056
4949,Rosebank,3,6/1/16,New York,2044
4950,Rosebank,3,5/1/16,New York,2041
4951,Rosebank,3,4/1/16,New York,2051
4952,Rosebank,3,3/1/16,New York,2078
4953,Rosebank,3,2/1/16,New York,2080
4954,Rosebank,3,1/1/16,New York,2084
5019,Arverne,0,12/1/16,New York,2130
5020,Arverne,0,11/1/16,New York,2117
5021,Arverne,0,10/1/16,New York,2098
5022,Arverne,0,9/1/16,New York,2083
5023,Arverne,0,8/1/16,New York,2075
5024,Arverne,0,7/1/16,New York,2076
5025,Arverne,0,6/1/16,New York,2069
5026,Arverne,0,5/1/16,New York,2069
5027,Arverne,0,4/1/16,New York,2053
5028,Arverne,0,3/1/16,New York,2053
5029,Arverne,0,2/1/16,New York,2045
5030,Arverne,0,1/1/16,New York,2046
5095,Jamaica Hills,0,12/1/16,New York,2235
5096,Jamaica Hills,0,11/1/16,New York,2235
5097,Jamaica Hills,0,10/1/16,New York,2237
5098,Jamaica Hills,0,9/1/16,New York,2252
5099,Jamaica Hills,0,8/1/16,New York,2277
